5.000000000000000000e-01 1.878919874690891447e+04 1.765836377618592678e+03 1.100000000000000000e+02 6.000000000000000000e+00
1.000000000000000000e+00 4.398499138132614316e+05 1.880191072951989554e+04 1.220000000000000000e+02 3.000000000000000000e+00
2.000000000000000000e+00 1.230138372792667011e+06 1.146660614287010249e+05 1.546999999999999886e+02 7.362744053679986855e+00
3.000000000000000000e+00 1.374261999203793705e+06 1.409932802979314874e+05 1.771999999999999886e+02 2.025240726432292604e+01
4.000000000000000000e+00 1.488694417099423474e+06 2.895477201594306971e+05 2.083000000000000114e+02 2.689628227097566793e+01
5.000000000000000000e+00 1.574525861177936196e+06 3.979642857773489086e+05 2.116999999999999886e+02 1.736116355547634171e+01
6.000000000000000000e+00 1.499410907947305124e+06 4.058939483358698781e+05 2.270999999999999943e+02 2.763132280583034373e+01
7.000000000000000000e+00 1.467945918600719655e+06 5.368923197869858705e+05 1.997857142857142776e+02 1.790920980720163769e+01
8.000000000000000000e+00 1.501759241919841152e+06 4.849510109455273487e+05 2.020000000000000000e+02 1.054514106117125394e+01
9.000000000000000000e+00 1.482942512506946689e+06 6.642625161015935009e+05 2.044444444444444571e+02 1.885683554877595114e+01
1.000000000000000000e+01 1.480325690553406021e+06 4.803900709970158641e+05 2.070999999999999943e+02 8.431488599292535469e+00
